path_x0,path_y0,path_distance00,path_x01,path_y01,path_distance01,path_x02,path_y02,path_distance02,path_x03,path_y03,path_distance03,path_x04,path_y04,path_distance04,path_x05,path_y05,path_distance05,path_x06,path_y06,path_distance06,path_x07,path_y07,path_distance07,path_x08,path_y08,path_distance08,path_x09,path_y09,path_distance09,path_x1,path_y1,path_distance1
-308.5513911,-201,-0.200752091,-325.2891307,-201.1328935,-0.048206289,-326.9795701,-200.8096728,0.003951538,-328.6832758,-200.4821717,0.046495251,-330.3037209,-200.2672198,0.059562138,-331.9713137,-200.064418,0.075797899,-333.3252796,-199.7554867,0.100317942,-335.3702283,-199.5065777,0.122454238,-337.9815831,-199.3666152,0.111268945,-339.8827557,-199.1880611,0.106678427,-341.3515096,-198.9780803,0.106583838
-308.8193075,-201,-0.195577916,-325.5917842,-201.1326865,-0.045440365,-327.2833305,-200.8107013,0.006578023,-328.9879452,-200.4845241,0.048945795,-330.6101653,-200.2706225,0.06173355,-332.2798767,-200.0688472,0.077746603,-333.6340655,-199.7613642,0.101898722,-335.6801139,-199.5137627,0.123446835,-338.3056715,-199.3752046,0.112274228,-340.2088771,-199.197933,0.107452417,-341.6789374,-198.9894116,0.107052205
-309.0875579,-201,-0.190357901,-325.8947051,-201.1324677,-0.042704851,-327.5873569,-200.8117178,0.009169484,-329.2928799,-200.4868727,0.051354741,-330.9168751,-200.2740219,0.063866386,-332.5887051,-200.0732754,0.079657264,-333.9431159,-199.7672408,0.103426792,-335.9902638,-199.5209543,0.124387388,-338.6300957,-199.3837955,0.11322565,-340.5353347,-199.2078164,0.108183757,-342.0067005,-199.0007546,0.107477522
-309.3561429,-201,-0.18509788,-326.197892,-201.132238,-0.039999604,-327.8916493,-200.812723,0.011725939,-329.5980805,-200.4892179,0.053721555,-331.2238508,-200.2774184,0.065959909,-332.8977997,-200.0777019,0.08152827,-334.2524323,-199.7731168,0.104902012,-336.30068,-199.5281535,0.125277451,-338.954857,-199.3923876,0.114122874,-340.8621284,-199.2177102,0.108871604,-342.3347988,-199.012109,0.107860021
-309.6250627,-201,-0.179803409,-326.5013449,-201.1319972,-0.037325326,-328.1962077,-200.813717,0.0142471,-329.9035472,-200.4915596,0.056045443,-331.5310925,-200.2808119,0.068013273,-333.2071604,-200.0821262,0.083358212,-334.5620147,-199.7789923,0.106323984,-336.6113622,-199.5353598,0.126116731,-339.2799559,-199.4009816,0.114966396,-341.1892579,-199.2276138,0.109515303,-342.6632322,-199.0234751,0.108200015
-309.8943177,-201,-0.174479826,-326.8050637,-201.1317453,-0.034682681,-328.501032,-200.8147022,0.016734519,-330.2092807,-200.4938977,0.058325478,-331.8386002,-200.2842027,0.070025738,-333.5167885,-200.0865479,0.085145693,-334.8718649,-199.7848668,0.107691948,-336.9223105,-199.5425723,0.126904971,-339.6053889,-199.4095802,0.115759109,-341.5167228,-199.2375272,0.110115052,-342.9920003,-199.0348528,0.108497884
-310.1639083,-201,-0.169132284,-327.1090476,-201.1314807,-0.032073624,-328.8061224,-200.8156809,0.019189878,-330.5152793,-200.4962316,0.0605603,-332.146375,-200.2875904,0.071995891,-333.8266814,-200.0909672,0.086890267,-335.1819795,-199.7907402,0.109005452,-337.2335249,-199.5497906,0.12764224,-339.9311575,-199.4181874,0.116505176,-341.8445231,-199.2474507,0.110671258,-343.3211032,-199.046242,0.108754055
-310.433835,-201,-0.163765735,-327.4132985,-201.1312046,-0.029497329,-329.1114784,-200.8166557,0.021615297,-330.821544,-200.498562,0.062749847,-332.4544147,-200.2909752,0.073923316,-334.1368403,-200.0953848,0.088591666,-335.4923601,-199.7966129,0.110264642,-337.5450049,-199.5570147,0.128329341,-340.2572621,-199.426805,0.117206535,-342.1726587,-199.2573844,0.111184352,-343.6505406,-199.0576428,0.108969007
-310.7040981,-201,-0.158384906,-327.7178155,-201.1309177,-0.026953706,-329.4171003,-200.8176272,0.024010549,-331.1280746,-200.5008889,0.064893355,-332.7627205,-200.2943574,0.075807307,-334.4472653,-200.0998006,0.090249133,-335.8030069,-199.802485,0.111469177,-337.8567508,-199.564245,0.128967242,-340.5837029,-199.4354328,0.117863168,-342.5011293,-199.2673284,0.111654583,-343.9803124,-199.0690552,0.109143287
-310.9746982,-201,-0.152994333,-328.0225984,-201.1306199,-0.024442959,-329.7229882,-200.8185945,0.026374229,-331.4348712,-200.5032123,0.066990067,-333.0712923,-200.2977369,0.077647002,-334.7579578,-200.1042141,0.091861493,-336.1139214,-199.8083561,0.112618498,-338.1687625,-199.5714815,0.129556892,-340.9104801,-199.4440696,0.118474301,-342.8299349,-199.2772825,0.112082213,-344.3104185,-199.0804792,0.109277504
-311.2456356,-201,-0.14759839,-328.3276465,-201.1303105,-0.021966158,-330.0291426,-200.819557,0.028704855,-331.7419349,-200.5055315,0.069038601,-333.3801313,-200.3011133,0.079441175,-335.0689152,-200.1086252,0.093427902,-336.4251003,-199.8142258,0.113712203,-338.4810402,-199.5787243,0.130099159,-341.2375931,-199.4527148,0.119039852,-343.1590753,-199.2872466,0.11246759,-344.6408585,-199.0919147,0.109372338
-311.5169109,-201,-0.142201305,-328.6329614,-201.1299878,-0.019525316,-330.3355625,-200.8205135,0.031000775,-332.0492635,-200.5078469,0.07103863,-333.6892353,-200.3044864,0.081189067,-335.3801386,-200.1130344,0.094948249,-336.7365451,-199.8200952,0.114751005,-338.7935838,-199.5859733,0.130594885,-341.5650417,-199.4613686,0.119560405,-343.4885502,-199.2972209,0.112811274,-344.9716325,-199.1033618,0.109428523
-311.7885245,-201,-0.136807182,-328.9385423,-201.1296524,-0.01712009,-330.6422483,-200.8214651,0.033262298,-332.3568582,-200.5101587,0.072989693,-333.9986053,-200.3078569,0.082890455,-335.6916282,-200.1174417,0.096421978,-337.0482561,-199.8259643,0.115734948,-339.1063933,-199.5932284,0.131044981,-341.8928256,-199.4700311,0.120036834,-343.8183596,-199.3072055,0.113113914,-345.3027402,-199.1148204,0.10944685
-312.0604768,-201,-0.131420016,-329.2443892,-201.1293049,-0.014750109,-330.9492001,-200.822412,0.035488912,-332.6647188,-200.5124669,0.074891122,-334.3082413,-200.3112246,0.084544687,-336.0033854,-200.1218467,0.097848242,-337.3602353,-199.8318325,0.116663396,-339.4194687,-199.6004897,0.131450435,-342.2209448,-199.4787027,0.120469958,-344.1485032,-199.3172003,0.113376191,-345.6341814,-199.1262905,0.109428156
-312.3327682,-201,-0.126043702,-329.5505022,-201.1289477,-0.012413243,-331.2564178,-200.8233543,0.037680013,-332.9728467,-200.5147713,0.076741931,-334.6181447,-200.3145893,0.086150889,-336.3154073,-200.1262491,0.099226295,-337.672479,-199.8376984,0.117535002,-339.7328101,-199.6077571,0.131812291,-342.5493992,-199.4873832,0.120860478,-344.4789811,-199.3272051,0.11359852,-345.9659561,-199.1377722,0.109373322
-312.6053992,-201,-0.120682047,-329.8568811,-201.1285831,-0.010107488,-331.5639022,-200.8242913,0.039834244,-333.2812394,-200.5170715,0.078541273,-334.9283129,-200.3179506,0.087708071,-336.6276954,-200.1306496,0.100556301,-337.984989,-199.843562,0.118350072,-340.0464174,-199.6150307,0.132131625,-342.8781885,-199.4960725,0.121209095,-344.809793,-199.3372196,0.113781338,-346.2980639,-199.1492655,0.109283265
-312.8783701,-201,-0.115338776,-330.1635262,-201.1282139,-0.007830331,-331.8716519,-200.8252233,0.041951189,-333.5898982,-200.5193681,0.080289035,-335.2387472,-200.3213092,0.089216358,-336.9402496,-200.1350481,0.10183787,-338.2977644,-199.8494244,0.119109833,-340.3602907,-199.6223105,0.132409522,-343.2073127,-199.5047707,0.121516585,-345.1409387,-199.3472437,0.113925255,-346.6305048,-199.1607702,0.109158934
-313.1516812,-201,-0.110017534,-330.4704372,-201.1278399,-0.005582048,-332.1796677,-200.8261504,0.044030358,-333.898823,-200.5216609,0.081984598,-335.5494476,-200.3246649,0.090675261,-337.2530716,-200.1394443,0.103070371,-338.6108052,-199.8552882,0.119817267,-340.6744299,-199.6295964,0.132647082,-343.5367716,-199.5134777,0.121783819,-345.4724176,-199.3572782,0.114032077,-346.9632787,-199.1722865,0.109001307
-313.425333,-201,-0.104721907,-330.7776141,-201.1274605,-0.003363653,-332.4879494,-200.8270728,0.046071048,-334.2080151,-200.5239499,0.083627327,-335.8604155,-200.3280177,0.092084196,-337.5661582,-200.1438379,0.104253276,-338.9241105,-199.8611566,0.12047608,-340.9888351,-199.6368886,0.132845416,-343.8665649,-199.5221936,0.122011719,-345.8042297,-199.3673243,0.1141038,-347.2963852,-199.1838143,0.10881138
-313.6993258,-201,-0.099455412,-331.0850569,-201.1270746,-0.001176447,-332.7964979,-200.82799,0.048072216,-334.5174719,-200.5262345,0.085216265,-336.1716481,-200.3313669,0.093442099,-337.879511,-200.1482295,0.105387008,-339.2376818,-199.8670316,0.121088621,-341.3035064,-199.6441868,0.133005655,-344.1966926,-199.5309182,0.122201235,-346.1363749,-199.3773827,0.114142014,-347.6298243,-199.1953536,0.10859017
-313.9736598,-201,-0.094221491,-331.3927657,-201.1266819,0.000978921,-333.1053117,-200.8289018,0.050032997,-334.8271947,-200.5285158,0.086751941,-336.4831468,-200.3347132,0.094749421,-338.1931299,-200.152619,0.106471379,-339.5515193,-199.8729126,0.121655027,-341.6184436,-199.6514913,0.133128939,-344.5271544,-199.5396518,0.12235333,-346.4688549,-199.3874499,0.114144081,-347.9635957,-199.2069044,0.108338706
-314.2483354,-201,-0.08902347,-331.7007405,-201.1262831,0.003102952,-333.4143915,-200.8298088,0.051953248,-335.1371836,-200.5307938,0.088233941,-336.7949116,-200.3380568,0.096005859,-338.5070168,-200.1570062,0.107505778,-339.8656232,-199.8787989,0.122175168,-341.9336469,-199.6588019,0.133216411,-344.8579503,-199.5483941,0.122468984,-346.8016689,-199.3975215,0.114106725,-348.2976994,-199.2184667,0.108058023
-314.5233529,-201,-0.083864597,-332.0089812,-201.1258783,0.005195536,-333.7237374,-200.830711,0.053832294,-335.4474386,-200.5330679,0.089661361,-337.1069439,-200.3413974,0.09721106,-338.8211682,-200.1613906,0.108489806,-340.1799931,-199.8846897,0.122649115,-342.2491161,-199.6661187,0.133269221,-345.18908,-199.5571453,0.122549196,-347.134819,-199.4075928,0.11402606,-348.6321351,-199.2300405,0.107749168
-314.7987124,-201,-0.078748063,-332.3174881,-201.1254677,0.007256384,-334.0333502,-200.8316081,0.055669324,-335.7579617,-200.5353363,0.091031958,-337.419241,-200.3447343,0.098363965,-339.1355858,-200.1657728,0.109423916,-340.494629,-199.8905852,0.123077763,-342.5648515,-199.6734417,0.133288513,-345.5205435,-199.5659053,0.122594984,-347.4682982,-199.4176671,0.113906617,-348.9669027,-199.2416258,0.107413186
-315.0744143,-201,-0.073677014,-332.6262608,-201.1250504,0.009284359,-334.3432281,-200.8324997,0.05746309,-336.0687491,-200.5375994,0.092346017,-337.7318042,-200.3480683,0.099465181,-339.4502696,-200.170153,0.110308154,-340.8095308,-199.8964856,0.123462182,-342.8808529,-199.6807708,0.133275429,-345.8523404,-199.5746741,0.122607379,-347.8021089,-199.427749,0.113753907,-349.3020019,-199.2532226,0.107051124
-315.3504587,-201,-0.068654554,-332.9352995,-201.1246271,0.01127991,-334.6533722,-200.8333863,0.059213727,-336.3798019,-200.539859,0.093604961,-338.0446336,-200.3513992,0.100514514,-339.7652212,-200.174531,0.111142181,-341.1246987,-199.9023911,0.123803467,-343.1971203,-199.6881061,0.133231102,-346.1844707,-199.5834517,0.122587419,-348.1362505,-199.4378427,0.113573096,-349.6374327,-199.2648308,0.10666403
-315.6268457,-201,-0.063683758,-333.2446042,-201.1241977,0.01324268,-334.9637823,-200.8342681,0.060920634,-336.6911201,-200.5421179,0.094811371,-338.3577305,-200.3547272,0.10151185,-340.0804374,-200.1789067,0.111926137,-341.4401327,-199.9083016,0.124102584,-343.5136539,-199.6954476,0.133156655,-346.5169341,-199.5922381,0.122536145,-348.470725,-199.4479482,0.113365318,-349.9731948,-199.2764505,0.106252945
-315.9035757,-201,-0.05876765,-333.5541749,-201.1237624,0.015172338,-335.2744594,-200.8351449,0.062583226,-337.0027033,-200.5443791,0.095968135,-338.671092,-200.3580516,0.10245663,-340.3959201,-200.1832803,0.112660006,-341.7558327,-199.9142172,0.12436045,-343.8304535,-199.7027952,0.133053201,-346.8497306,-199.6010333,0.122454601,-348.8055316,-199.4580644,0.113130405,-350.3092881,-199.2880816,0.105818907
-316.1806487,-201,-0.053909181,-333.8640119,-201.1233202,0.017067789,-335.5854017,-200.8360159,0.064200081,-337.3145527,-200.5466439,0.097076232,-338.9847196,-200.3613734,0.10334987,-340.7116693,-200.1876508,0.113343104,-342.0717989,-199.9201377,0.124578031,-344.1475193,-199.7101491,0.132921832,-347.18286,-199.6098373,0.122343832,-349.1406703,-199.4681901,0.112868254,-350.6457124,-199.2997243,0.105362945
-316.4580648,-201,-0.049111215,-334.1741147,-201.1228719,0.018929309,-335.8966101,-200.8368819,0.065771602,-337.6266683,-200.5489113,0.098134834,-339.2986135,-200.3646925,0.104191327,-341.0276868,-200.1920168,0.113974073,-342.3880311,-199.9260632,0.124756352,-344.4648511,-199.717509,0.132763626,-347.516322,-199.6186502,0.122204878,-349.4761404,-199.4783254,0.112579873,-350.9824674,-199.3113783,0.104886082
-316.7358241,-201,-0.044376502,-334.4844835,-201.1224176,0.020756684,-336.2080845,-200.8377431,0.067297295,-337.93905,-200.5511808,0.099143107,-339.6127758,-200.3680078,0.104980112,-341.3439676,-200.1963803,0.114555212,-342.7045295,-199.9319937,0.124896493,-344.7824492,-199.7248752,0.13257964,-347.8501165,-199.6274717,0.122038775,-349.8119418,-199.4884706,0.112266594,-351.3195531,-199.3230438,0.104389327
-317.0139267,-201,-0.039707644,-334.7951183,-201.1219572,0.022549548,-336.5198251,-200.8385993,0.068776658,-338.2516979,-200.5534518,0.100100507,-339.9272025,-200.3713177,0.105714697,-341.6605139,-200.2007446,0.115090128,-343.0212939,-199.9379291,0.124999548,-345.1003133,-199.7322476,0.132370908,-348.1842434,-199.6363021,0.121846551,-350.1480744,-199.4986258,0.111929732,-351.6569693,-199.3347208,0.103873678
-317.2923728,-201,-0.03510708,-335.1060196,-201.1214901,0.024306885,-336.8318329,-200.8394495,0.070208299,-338.5646117,-200.5557244,0.101007214,-340.2418948,-200.3746238,0.10639676,-341.9773257,-200.2051125,0.115582111,-343.3383245,-199.9438696,0.125066612,-345.4184437,-199.7396261,0.132138441,-348.5187024,-199.6451413,0.121629225,-350.484538,-199.5087912,0.111570283,-351.9947157,-199.3464091,0.10334012
-317.5711623,-201,-0.030577065,-335.4171865,-201.1210166,0.026028679,-337.1441057,-200.8402945,0.071592675,-338.8777915,-200.5579989,0.101863522,-340.5568525,-200.3779288,0.107029031,-342.294403,-200.2094858,0.116033367,-343.6556213,-199.949815,0.125098783,-345.7368402,-199.7470107,0.131883226,-348.8534934,-199.6539892,0.121387802,-350.8213325,-199.5189667,0.111189152,-352.3327922,-199.3581089,0.102789621
-317.8502952,-201,-0.026119659,-335.7286196,-201.120537,0.027714847,-337.4566446,-200.8411347,0.072929636,-339.1912372,-200.5602755,0.102669692,-340.8720752,-200.3812356,0.107614655,-342.6117472,-200.2138638,0.116443644,-343.9731842,-199.9557655,0.12509716,-346.0555029,-199.7544016,0.131606224,-349.1886163,-199.6628459,0.121123273,-351.1584577,-199.529152,0.11078724,-352.6711987,-199.3698201,0.102223133
-318.1297717,-201,-0.021736722,-336.0403187,-201.1200514,0.029365019,-337.7694496,-200.8419701,0.074219068,-339.504949,-200.562554,0.103425868,-341.187564,-200.3845467,0.108156257,-342.9293577,-200.2182456,0.116812829,-344.2910132,-199.9617209,0.125062849,-346.3744319,-199.7617986,0.131308367,-349.5240708,-199.6717114,0.120836615,-351.4959135,-199.5393474,0.110365512,-353.0099348,-199.3815427,0.101641587
-318.4095916,-201,-0.017429909,-336.3522844,-201.119559,0.030978234,-338.0825219,-200.8428,0.075459951,-339.8189269,-200.5648346,0.104132145,-341.503319,-200.3878618,0.108653638,-343.2472348,-200.2226308,0.117141076,-344.6091085,-199.9676813,0.124996961,-346.693627,-199.7692018,0.130990561,-349.8598567,-199.6805856,0.120528782,-351.8336995,-199.5495527,0.109924942,-353.3490005,-199.3932768,0.101045895
-318.6897551,-201,-0.013200674,-336.6645157,-201.1190601,0.032554345,-338.3958594,-200.8436247,0.076652291,-340.1331708,-200.567117,0.104788663,-341.8193404,-200.3911801,0.109106238,-343.5653779,-200.2270192,0.117428927,-344.9274699,-199.9736467,0.124900601,-347.0130884,-199.7766112,0.130653685,-350.195974,-199.6894686,0.120200711,-352.1718157,-199.559768,0.109466482,-353.6883956,-199.4050222,0.100436947
-318.970262,-201,-0.009050283,-336.9770132,-201.1185551,0.034093346,-338.7094631,-200.8444434,0.077795139,-340.4476808,-200.5694013,0.105395614,-342.1356282,-200.3945008,0.109513636,-343.8837873,-200.2314107,0.117677176,-345.2460976,-199.979617,0.12477487,-347.3328161,-199.7840268,0.130298588,-350.5324223,-199.6983603,0.119853317,-352.5102618,-199.5699933,0.108991042,-354.0281199,-199.416779,0.099815612
-319.2511124,-201,-0.004979815,-337.2897768,-201.1180439,0.035594886,-339.0233344,-200.8452554,0.078887653,-340.7624569,-200.5716876,0.10595322,-342.452182,-200.397824,0.109876146,-344.2024628,-200.2358055,0.117886885,-345.5649915,-199.9855924,0.124620862,-347.65281,-199.7914485,0.12992609,-350.8692016,-199.7072608,0.11948749,-352.8490378,-199.5802285,0.108499509,-354.3681731,-199.4285472,0.099182728
-319.5323062,-201,-0.000990181,-337.602807,-201.117526,0.037058041,-339.3374698,-200.8460613,0.07993011,-341.077499,-200.5739758,0.106461724,-342.7690018,-200.4011498,0.110194436,-344.5214039,-200.2402047,0.118059873,-345.8841516,-199.9915728,0.124439658,-347.9730702,-199.7988764,0.129536985,-351.2063117,-199.71617,0.119104099,-353.1881433,-199.5904737,0.107992747,-354.7085552,-199.4403268,0.098539076
-319.8138434,-201,0.002917862,-337.9161029,-201.1170015,0.038482717,-339.6518708,-200.8468651,0.080926567,-341.3928072,-200.5762659,0.106921382,-343.0860878,-200.4044785,0.110469179,-344.8406112,-200.2446094,0.118198163,-346.203578,-199.9975581,0.124232329,-348.2935967,-199.8063105,0.129132039,-351.5437523,-199.725088,0.118703984,-353.5275782,-199.6007288,0.107471605,-355.0492658,-199.4521177,0.097885405
-320.0957239,-201,0.006743704,-338.2296649,-201.1164709,0.039868948,-339.9665375,-200.8476697,0.081879768,-341.7083816,-200.578558,0.10733248,-343.40344,-200.40781,0.110700989,-345.1600851,-200.2490193,0.118302518,-346.5232706,-200.0035484,0.123999932,-348.6143895,-199.8137508,0.12871199,-351.8815233,-199.7340147,0.118287963,-353.8673424,-199.6109939,0.106936905,-355.390305,-199.4639201,0.097222448
-320.3779478,-201,0.010486863,-338.543493,-201.115934,0.041216379,-340.28147,-200.8484765,0.082791085,-342.024222,-200.580852,0.107695352,-343.7210584,-200.4111445,0.110890427,-345.4798263,-200.2534317,0.118371115,-346.8432295,-200.0095438,0.123743508,-348.9354486,-199.8211972,0.128277549,-352.2196246,-199.7429501,0.117856824,-354.2074356,-199.621269,0.10638945,-355.7316723,-199.4757337,0.09655092
-320.6605149,-201,0.014146972,-338.857588,-201.1153901,0.042523982,-340.5966691,-200.849285,0.083660058,-342.3403286,-200.583148,0.108010392,-344.038943,-200.4144817,0.111038141,-345.7998376,-200.2578413,0.118399573,-347.1634547,-200.0155441,0.123464079,-349.256774,-199.8286498,0.127829404,-352.5580558,-199.7518942,0.117411331,-354.5478577,-199.6315539,0.105830013,-356.0733678,-199.4875588,0.095871526
-320.9434252,-201,0.017723772,-339.1719486,-201.1148396,0.04379185,-340.9121345,-200.8500943,0.08448569,-342.6567013,-200.5854458,0.10827806,-344.3570938,-200.4178216,0.111144881,-346.1201134,-200.2622459,0.118386835,-347.4839462,-200.0215494,0.123162649,-349.5783658,-199.8361086,0.127368216,-352.896817,-199.7608471,0.116952221,-354.8886085,-199.6418488,0.10525934,-356.4153911,-199.4993951,0.095184959
-321.2266786,-201,0.0212171,-339.4865753,-201.114283,0.045020217,-341.2278661,-200.8509039,0.085267568,-342.9733401,-200.5877456,0.108498888,-344.6755109,-200.4211644,0.11121149,-346.4406548,-200.2666476,0.118335768,-347.804704,-200.0275597,0.122840199,-349.900224,-199.8435736,0.126894624,-353.2359078,-199.7698086,0.116480202,-355.2296877,-199.6521537,0.104678156,-356.757742,-199.5112429,0.094491899
-321.5102752,-201,0.024626881,-339.8014681,-201.1137203,0.046209058,-341.5438639,-200.8517138,0.086005834,-343.2902451,-200.5900474,0.108673482,-344.9941941,-200.4245099,0.11123887,-346.7614611,-200.27105,0.11825128,-348.1257282,-200.033575,0.122497688,-350.2223485,-199.8510448,0.126409244,-353.5753281,-199.7787789,0.11599596,-355.5710953,-199.6624684,0.104087157,-357.1004205,-199.5231019,0.093793012
-321.7942148,-201,0.027953117,-340.1166279,-201.113151,0.047357481,-341.8601277,-200.8525244,0.086700826,-343.6074162,-200.5923511,0.108802523,-345.3131436,-200.4278583,0.111227957,-347.0825329,-200.2754573,0.118138439,-348.4470187,-200.0395952,0.12213605,-350.5447394,-199.8585221,0.125912671,-353.9150777,-199.7877579,0.115500151,-355.9128309,-199.6727931,0.103487016,-357.4434263,-199.5349723,0.093088937
-322.0784975,-201,0.031195889,-340.4320534,-201.112575,0.048465253,-342.1766577,-200.8533357,0.087352839,-343.9248535,-200.5946567,0.108886766,-345.6323594,-200.4312094,0.111179722,-347.4038712,-200.2798702,0.117998865,-348.7685755,-200.0456205,0.121756194,-350.8673967,-199.8660056,0.125405482,-354.2551564,-199.7967456,0.114993408,-356.2548945,-199.6831276,0.10287838,-357.7867592,-199.546854,0.092380284
-322.3631231,-201,0.034355341,-340.7477451,-201.1119917,0.049531582,-342.4934539,-200.8541479,0.087962009,-344.242557,-200.5969642,0.10892704,-345.9518414,-200.4345633,0.111095169,-347.7254762,-200.2842876,0.117832568,-349.0903987,-200.0516508,0.121359004,-351.1903204,-199.8734953,0.124888233,-354.595564,-199.8057419,0.114476341,-356.5972858,-199.6934721,0.102261873,-358.130419,-199.558747,0.091667614
-322.6480916,-201,0.037431684,-341.0637032,-201.1114005,0.050555764,-342.8105164,-200.8549607,0.088528447,-344.5605266,-200.5992737,0.108924244,-346.2715897,-200.4379201,0.110975334,-348.047348,-200.2887084,0.117639439,-349.4124883,-200.057686,0.120945336,-351.5135105,-199.8809911,0.124361465,-354.9363004,-199.814747,0.113949534,-356.9400047,-199.7038264,0.101638095,-358.4744055,-199.5706513,0.090951414
-322.9334031,-201,0.04042519,-341.3799276,-201.1108022,0.051538489,-343.1278451,-200.8557742,0.089052293,-344.8787625,-200.6015851,0.108879338,-346.5916043,-200.4412796,0.11082128,-348.369486,-200.2931324,0.117420215,-349.7348443,-200.0637263,0.12051602,-351.836967,-199.8884932,0.123825702,-355.2773653,-199.8237607,0.113413549,-357.2830509,-199.7141907,0.101007623,-358.8187186,-199.5825669,0.090232111
-323.2190574,-201,0.043336183,-341.6964172,-201.110201,0.052483911,-343.44544,-200.8565883,0.089533761,-345.1972646,-200.6038984,0.108793341,-346.9118852,-200.4446419,0.110634089,-348.6918904,-200.2975597,0.117176165,-350.0574667,-200.0697715,0.120071859,-352.16069,-199.8960014,0.123281456,-355.6187586,-199.8327832,0.112868928,-357.6264242,-199.7245648,0.100371013,-359.163358,-199.5944938,0.089510085
-323.5050545,-201,0.046165044,-342.0131728,-201.1095998,0.053394729,-343.7633011,-200.8574031,0.089973105,-345.5160329,-200.6062137,0.10866732,-347.2324324,-200.448007,0.110414858,-349.014561,-200.3019907,0.116908567,-350.3803556,-200.0758217,0.119613627,-352.4846795,-199.9035158,0.122729224,-355.9604801,-199.8418142,0.112316192,-357.9701246,-199.7349488,0.099728799,-359.5083236,-199.606432,0.088785741
-323.7913943,-201,0.048912197,-342.3301944,-201.1089997,0.054272005,-344.0814284,-200.8582186,0.090370596,-345.8350674,-200.6085309,0.108502388,-347.5532459,-200.451375,0.110164692,-349.3374982,-200.3064256,0.116618516,-350.7035108,-200.0818769,0.11914207,-352.8089354,-199.9110364,0.122169492,-356.3025296,-199.850854,0.111755842,-358.3141517,-199.7453427,0.099081492,-359.853615,-199.6183815,0.088059434
-324.078077,-201,0.051578114,-342.6474827,-201.1083999,0.055115066,-344.3998221,-200.8590348,0.090726515,-346.1543682,-200.61085,0.108299693,-347.8743258,-200.4547457,0.109884705,-349.6607018,-200.3108642,0.116306898,-351.0269325,-200.0879371,0.11865791,-353.1334578,-199.9185632,0.121602738,-356.6449069,-199.8599024,0.111188363,-358.6585054,-199.7557465,0.098429548,-360.1992323,-199.6303425,0.087331394
-324.3651024,-201,0.054163305,-342.9650373,-201.1077996,0.055922938,-344.7184819,-200.8598517,0.091041153,-346.4739352,-200.6131711,0.108060414,-348.195672,-200.4581192,0.109576012,-349.9841718,-200.3153064,0.115974589,-351.3506207,-200.0940023,0.118161846,-353.4582466,-199.9260961,0.121029428,-356.9876118,-199.8689595,0.110614223,-359.0031855,-199.7661601,0.097773401,-360.5451752,-199.6423146,0.086601451
-324.6524704,-201,0.056668318,-343.2828582,-201.1071984,0.056695269,-345.0374081,-200.8606693,0.091314816,-346.7937686,-200.6154941,0.107785752,-348.5172846,-200.4614955,0.109239729,-350.3079084,-200.3197522,0.115622479,-351.6745753,-200.1000725,0.117654556,-353.783302,-199.9336352,0.120450023,-357.3306441,-199.8780252,0.110033874,-359.3481918,-199.7765836,0.097113476,-360.8914436,-199.6542975,0.085869324
-324.9401812,-201,0.059093729,-343.6009453,-201.1065965,0.057432213,-345.3566005,-200.8614875,0.091547831,-347.1138682,-200.6178191,0.107476928,-348.8391636,-200.4648746,0.108876971,-350.6319114,-200.3242017,0.115251507,-351.9987964,-200.1061477,0.117136691,-354.1086239,-199.9411805,0.119864978,-357.6740036,-199.8870996,0.109447754,-359.6935241,-199.7870169,0.09645019,-361.238037,-199.6662911,0.085135158
-325.2282346,-201,0.061440145,-343.9192987,-201.1059939,0.05813408,-345.6760592,-200.8623064,0.091740545,-347.4342341,-200.6201459,0.107135176,-349.161309,-200.4682565,0.10848885,-350.9561809,-200.3286549,0.114862591,-352.323284,-200.1122279,0.116608868,-354.4342123,-199.948732,0.119274741,-358.0176902,-199.8961826,0.10885629,-360.0391822,-199.79746,0.095783965,-361.5849551,-199.6782967,0.084400118
-325.5166307,-201,0.063708195,-344.2379184,-201.105391,0.058801074,-345.9957842,-200.8631261,0.091893317,-347.7548663,-200.6224748,0.106761738,-349.4837208,-200.4716412,0.108076467,-351.2807168,-200.3331117,0.114456616,-352.6480382,-200.1183131,0.116071667,-354.7600672,-199.9562897,0.118679756,-358.3617036,-199.9052743,0.108259895,-360.3851659,-199.807913,0.095115221,-361.9321973,-199.6903158,0.08366579
-325.8053695,-201,0.065898526,-344.5568044,-201.1047877,0.059433259,-346.3157755,-200.8639463,0.092006518,-348.0757648,-200.6248055,0.106357863,-349.806399,-200.4750287,0.107640918,-351.6055194,-200.3375722,0.114034433,-352.9730588,-200.1244032,0.115525651,-355.0861887,-199.9638535,0.118080462,-358.7060436,-199.9143746,0.107658975,-360.731475,-199.8183759,0.094444383,-362.279765,-199.7023474,0.082930952
-326.0944509,-201,0.068011802,-344.8759568,-201.1041839,0.060030681,-346.6360331,-200.8647673,0.092080535,-348.3969297,-200.6271382,0.1059248,-350.1293436,-200.478419,0.107183286,-351.9305884,-200.3420363,0.113596865,-353.298346,-200.1304983,0.114971408,-355.4125767,-199.9714236,0.117477294,-359.0507102,-199.9234835,0.107053926,-361.0781093,-199.8288485,0.093771868,-362.6276594,-199.7143868,0.082190831
